User ID,Traveler name,Traveler age,Traveler gender,Traveler nationality,Profile Type,Climate Pref,Primary Dest Type,Acc Pref,Transport Core Modes,Traveler Continent
U1480,Karim,41,Male,Egyptian,Plage/Détente,Hot,Beach,Villa,Taxi;Scooter;Métro,Africa
U1481,Isla,29,Female,Australian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Taxi;Transports Publics;Marche,Oceania
U1482,Maja,34,Female,Swedish,Culturel/Histoire,Temperate,City,Hostel,Tuk-Tuk;Bus;Vélo,Europe
U1483,Akira,56,Male,Japanese,Plage/Détente,Hot,Beach,Hotel,4x4;Marche;Vélo,Asia
U1484,Fatima,58,Female,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Bus;Tuk-Tuk;Voiture (si isolé),Asia
U1485,Erik,67,Male,Swedish,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Vélo;Transports Publics;Voiture,Europe
U1486,Fatima,67,Female,Egyptian,Plage/Détente,Hot,Beach,Guesthouse,Voiture (si isolé);Voiture;Bateau,Africa
U1487,Laura,49,Female,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Transports Publics;Voiture;Voiture (si isolé),South America
U1488,Oliver,25,Male,Australian,Culturel/Histoire,Temperate,City,Hostel,Métro;Voiture;4x4,Oceania
U1489,María,64,Female,Mexican,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Tuk-Tuk;4x4;Taxi,North America
U1490,Obi,62,Male,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Scooter;Vélo;4x4,Africa
U1491,Sofia,55,Female,Russian,Plage/Détente,Hot,Beach,Guesthouse,Voiture;Bus;Bateau,Europe
U1492,Chinedu,57,Male,Nigerian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Transports Publics;Métro;Taxi,Africa
U1493,Quỳnh,37,Female,Vietnamese,Plage/Détente,Hot,Beach,Villa,Métro;Randonnée;Scooter,Asia
U1494,Oscar,51,Male,Swedish,Exotique/Budget,Hot,Cultural/Nature,Hotel,Vélo;4x4;Métro,Europe
U1495,Francesco,64,Male,Italian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Tuk-Tuk;Bus;4x4,Europe
U1496,Alessandro,62,Male,Italian,Plage/Détente,Hot,Beach,Hotel,Taxi;Bus;Marche,Europe
U1497,Lucas,32,Male,Canadian,Culturel/Histoire,Temperate,City,Villa,Voiture;Métro;Marche,North America
U1498,Frieda,25,Female,German,Urbain/Luxe/Shopping,Temperate,City,Hotel,Voiture (si isolé);Tuk-Tuk;Voiture,Europe
U1499,Camila,60,Female,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Voiture;Transports Publics;Métro,South America
U1500,Greta,61,Female,German,Plage/Détente,Hot,Beach,Airbnb,Randonnée;4x4;Voiture,Europe
