Trip ID,User ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Average Daily Cost,Total cost,Local Transport Mode
T07017,U1280,"Malé, Maldives",2023-08-19,2023-08-24,6,Emma,47,Female,Swedish,Villa,2290.01,1132.54,3422.55,Voiture
T07018,U1280,"Miami, USA",2018-02-20,2018-02-24,5,Emma,47,Female,Swedish,Villa,1728.37,813.76,2542.13,Taxi
T07019,U1280,"Malé, Maldives",2025-09-18,2025-09-23,6,Emma,47,Female,Swedish,Resort,2491.53,1050.24,3541.77,Voiture (si isolé)
T07020,U1280,"Bali, Indonesia",2016-12-10,2016-12-15,6,Emma,47,Female,Swedish,Villa,1474.64,493.25,1967.89,Bus
T07021,U1281,"Venice, Italy",2020-08-09,2020-08-15,7,Noah,59,Male,German,Guesthouse,675.7,1254.08,1929.78,Taxi
T07022,U1281,"Melbourne, Australia",2015-11-18,2015-11-23,6,Noah,59,Male,German,Airbnb,813.47,980.19,1793.66,Métro
T07023,U1281,"Venice, Italy",2020-02-01,2020-02-04,4,Noah,59,Male,German,Hotel,912.98,773.73,1686.71,Bateau
T07024,U1281,"Sydney, Australia",2019-03-15,2019-03-18,4,Noah,59,Male,German,Guesthouse,315.02,662.66,977.68,Voiture (si isolé)
T07025,U1281,"Buenos Aires, Argentina",2025-03-24,2025-03-30,7,Noah,59,Male,German,Hostel,250.49,627.2,877.69,Bus
T07026,U1282,"Nice, France",2020-10-13,2020-10-17,5,José,54,Male,Mexican,Villa,1646.73,923.86,2570.59,Randonnée
T07027,U1282,"Cairns, Australia",2018-01-23,2018-02-03,12,José,54,Male,Mexican,Villa,3020.85,1142.72,4163.57,Randonnée
T07028,U1282,"Cairns, Australia",2021-02-07,2021-02-13,7,José,54,Male,Mexican,Villa,1456.23,684.94,2141.17,Randonnée
T07029,U1282,"Fiji, Fiji",2025-10-26,2025-11-04,10,José,54,Male,Mexican,Villa,2514.14,836.85,3350.99,Randonnée
T07030,U1282,"Palawan, Philippines",2016-10-17,2016-10-24,8,José,54,Male,Mexican,Villa,1690.18,753.65,2443.83,Bus
T07031,U1282,"Miami, USA",2025-04-22,2025-04-28,7,José,54,Male,Mexican,Villa,2443.05,1172.31,3615.36,Marche
T07032,U1283,"Miami, USA",2024-07-04,2024-07-08,5,Irene,51,Female,Spanish,Resort,2550.33,951.97,3502.3,Voiture
T07033,U1283,"Ubud, Indonesia",2023-10-21,2023-11-01,12,Irene,51,Female,Spanish,Hotel,1487.42,1058.79,2546.21,Scooter
T07034,U1283,"Bali, Indonesia",2024-03-14,2024-03-18,5,Irene,51,Female,Spanish,Airbnb,472.47,408.54,881.01,Transports Publics
T07035,U1283,"Malé, Maldives",2025-06-24,2025-07-03,10,Irene,51,Female,Spanish,Villa,3238.44,1624.27,4862.71,Voiture
T07036,U1283,"Le Caire, Egypt",2016-06-24,2016-07-04,11,Irene,51,Female,Spanish,Hotel,733.01,456.89,1189.9,Randonnée
T07037,U1283,"Cancun, Mexico",2016-01-09,2016-01-14,6,Irene,51,Female,Spanish,Villa,1123.13,510.71,1633.84,Scooter
T07038,U1283,"Dubai, UAE",2023-01-16,2023-01-19,4,Irene,51,Female,Spanish,Hostel,213.2,671.58,884.78,Scooter
T07039,U1283,"Galapagos Islands, Ecuador",2020-03-22,2020-04-01,11,Irene,51,Female,Spanish,Guesthouse,947.76,1854.91,2802.67,Tuk-Tuk
T07040,U1284,"Barcelona, Spain",2015-12-03,2015-12-06,4,Aiko,47,Female,Japanese,Hostel,128.91,346.38,475.29,Transports Publics
T07041,U1284,"Wellington, New Zealand",2025-06-13,2025-06-16,4,Aiko,47,Female,Japanese,Hostel,224.48,731.22,955.7,Bateau
T07042,U1284,"Patagonia, Argentina",2023-03-23,2023-04-02,11,Aiko,47,Female,Japanese,Hostel,403.25,992.36,1395.61,Transports Publics
T07043,U1284,"Marrakech, Morocco",2018-09-02,2018-09-09,8,Aiko,47,Female,Japanese,Hostel,143.2,390.84,534.04,Scooter
T07044,U1284,"Reykjavik, Iceland",2022-10-04,2022-10-15,12,Aiko,47,Female,Japanese,Hostel,587.66,2186.39,2774.05,Voiture
T07045,U1284,"Los Angeles, USA",2018-01-13,2018-01-16,4,Aiko,47,Female,Japanese,Hostel,232.3,679.02,911.32,Transports Publics
T07046,U1284,"Toronto, Canada",2025-12-19,2025-12-23,5,Aiko,47,Female,Japanese,Hostel,149.69,470.61,620.3,Bus
T07047,U1284,"Barcelona, Spain",2016-10-27,2016-11-02,7,Aiko,47,Female,Japanese,Hostel,268.53,689.19,957.72,Scooter
T07048,U1285,"San Francisco, USA",2015-09-01,2015-09-07,7,Ahmed,46,Male,Egyptian,Airbnb,1011.41,1155.42,2166.83,Voiture (si isolé)
T07049,U1285,"Cusco, Peru",2020-07-24,2020-07-30,7,Ahmed,46,Male,Egyptian,Airbnb,587.58,585.24,1172.82,Randonnée
T07050,U1285,"Dubrovnik, Croatia",2020-12-05,2020-12-11,7,Ahmed,46,Male,Egyptian,Hotel,746.57,605.8,1352.37,Bateau
T07051,U1285,"Melbourne, Australia",2016-03-10,2016-03-14,5,Ahmed,46,Male,Egyptian,Airbnb,771.57,820.32,1591.89,4x4
T07052,U1285,"Melbourne, Australia",2022-09-11,2022-09-14,4,Ahmed,46,Male,Egyptian,Airbnb,506.73,671.21,1177.94,Bateau
T07053,U1285,"Paris, France",2021-07-14,2021-07-20,7,Ahmed,46,Male,Egyptian,Airbnb,1084.51,1174.4,2258.91,Scooter
T07054,U1286,"Patagonia, Argentina",2024-04-11,2024-04-19,9,Daria,19,Female,Russian,Guesthouse,541.06,731.83,1272.89,Taxi
T07055,U1286,"Reykjavik, Iceland",2021-08-07,2021-08-19,13,Daria,19,Female,Russian,Hotel,2341.47,2190.82,4532.29,Taxi
T07056,U1286,"Montreal, Canada",2016-05-05,2016-05-07,3,Daria,19,Female,Russian,Guesthouse,158.39,249.46,407.85,Vélo
T07057,U1286,"Moscow, Russia",2021-01-21,2021-01-23,3,Daria,19,Female,Russian,Guesthouse,150.31,272.01,422.32,Taxi
T07058,U1286,"Hokkaido, Japan",2016-10-09,2016-10-18,10,Daria,19,Female,Russian,Guesthouse,628.11,976.05,1604.16,Voiture (si isolé)
T07059,U1287,"Geneva, Switzerland",2023-04-03,2023-04-08,6,Hans,61,Male,German,Hostel,344.5,1109.85,1454.35,Bateau
T07060,U1287,"Zermatt, Switzerland",2016-07-12,2016-07-24,13,Hans,61,Male,German,Hotel,2511.4,2152.55,4663.95,Tuk-Tuk
T07061,U1287,"Banff, Canada",2019-05-14,2019-05-25,12,Hans,61,Male,German,Hostel,581.5,2112.64,2694.14,Voiture (si isolé)
T07062,U1287,"Hokkaido, Japan",2022-01-13,2022-01-22,10,Hans,61,Male,German,Hostel,351.98,972.79,1324.77,Taxi
T07063,U1287,"Copenhagen, Denmark",2021-06-21,2021-06-27,7,Hans,61,Male,German,Hotel,1529.09,1326.28,2855.37,Tuk-Tuk
T07064,U1288,"Barcelona, Spain",2024-09-01,2024-09-04,4,Shanti,66,Female,Indian,Guesthouse,242.6,361.65,604.25,Tuk-Tuk
T07065,U1288,"Hokkaido, Japan",2022-03-24,2022-03-30,7,Shanti,66,Female,Indian,Guesthouse,329.79,592.97,922.76,4x4
T07066,U1288,"Shanghai, China",2020-10-01,2020-10-07,7,Shanti,66,Female,Indian,Guesthouse,332.44,623.8,956.24,Tuk-Tuk
T07067,U1288,"Chicago, USA",2024-01-24,2024-01-28,5,Shanti,66,Female,Indian,Hostel,191.84,493.32,685.16,Tuk-Tuk
T07068,U1288,"Seoul, South Korea",2022-05-26,2022-05-31,6,Shanti,66,Female,Indian,Guesthouse,619.1,1013.82,1632.92,Tuk-Tuk
T07069,U1288,"Melbourne, Australia",2024-04-02,2024-04-06,5,Shanti,66,Female,Indian,Guesthouse,487.23,822.47,1309.7,Tuk-Tuk
T07070,U1288,"Boston, USA",2015-08-20,2015-08-22,3,Shanti,66,Female,Indian,Guesthouse,266.35,526.4,792.75,Scooter
T07071,U1288,"Los Angeles, USA",2025-06-12,2025-06-14,3,Shanti,66,Female,Indian,Guesthouse,292.83,537.93,830.76,Scooter
T07072,U1289,"Patagonia, Argentina",2015-12-04,2015-12-11,8,Ksenia,60,Female,Russian,Airbnb,775.09,680.21,1455.3,Tuk-Tuk
T07073,U1289,"Shanghai, China",2018-04-14,2018-04-20,7,Ksenia,60,Female,Russian,Guesthouse,364.5,634.15,998.65,Métro
T07074,U1289,"Dublin, Ireland",2016-05-23,2016-05-29,7,Ksenia,60,Female,Russian,Airbnb,633.48,640.64,1274.12,Randonnée
T07075,U1290,"Pékin, China",2016-12-12,2016-12-16,5,Ji-Woo,24,Female,South Korean,Hotel,525.01,439.97,964.98,Scooter
T07076,U1290,"Amsterdam, Netherlands",2024-07-14,2024-07-17,4,Ji-Woo,24,Female,South Korean,Hostel,249.47,770.41,1019.88,Bateau
T07077,U1290,"Shanghai, China",2017-04-05,2017-04-11,7,Ji-Woo,24,Female,South Korean,Hotel,802.35,567.83,1370.18,Scooter
T07078,U1290,"Lisbon, Portugal",2025-06-01,2025-06-04,4,Ji-Woo,24,Female,South Korean,Hotel,510.25,343.77,854.02,Voiture (si isolé)
T07079,U1290,"Sydney, Australia",2017-04-13,2017-04-17,5,Ji-Woo,24,Female,South Korean,Hotel,964.91,983.52,1948.43,Métro
T07080,U1291,"Venice, Italy",2020-04-09,2020-04-14,6,Hà,32,Female,Vietnamese,Hotel,1234.22,1023.74,2257.96,Vélo
T07081,U1291,"Oslo, Norway",2022-03-04,2022-03-07,4,Hà,32,Female,Vietnamese,Guesthouse,339.03,736.6,1075.63,Transports Publics
T07082,U1291,"Seoul, South Korea",2021-05-01,2021-05-05,5,Hà,32,Female,Vietnamese,Guesthouse,409.41,987.17,1396.58,Transports Publics
T07083,U1291,"Patagonia, Argentina",2016-01-22,2016-01-29,8,Hà,32,Female,Vietnamese,Guesthouse,398.02,716.26,1114.28,4x4
T07084,U1291,"Vienna, Austria",2018-11-15,2018-11-18,4,Hà,32,Female,Vietnamese,Guesthouse,210.27,384.55,594.82,Transports Publics
T07085,U1292,"San Diego, USA",2018-02-21,2018-02-25,5,Bandar,46,Male,Saudi,Guesthouse,444.89,916.26,1361.15,Taxi
T07086,U1292,"San Francisco, USA",2022-10-05,2022-10-11,7,Bandar,46,Male,Saudi,Guesthouse,633.27,1180.06,1813.33,Marche
T07087,U1292,"Chicago, USA",2016-07-04,2016-07-07,4,Bandar,46,Male,Saudi,Guesthouse,214.52,340.69,555.21,Marche
T07088,U1293,"Amsterdam, Netherlands",2025-06-20,2025-06-22,3,Tara,55,Female,Indian,Hostel,155.61,531.08,686.69,4x4
T07089,U1293,"Venice, Italy",2015-12-24,2015-12-30,7,Tara,55,Female,Indian,Hostel,335.81,1273.7,1609.51,Bus
T07090,U1293,"Cape Town, South Africa",2024-04-03,2024-04-06,4,Tara,55,Female,Indian,Hotel,435.2,352.85,788.05,4x4
T07091,U1293,"London, UK",2025-02-06,2025-02-10,5,Tara,55,Female,Indian,Hostel,302.22,974.71,1276.93,Voiture
T07092,U1293,"Stockholm, Sweden",2016-10-10,2016-10-15,6,Tara,55,Female,Indian,Hostel,287.25,1081.22,1368.47,Vélo
T07093,U1293,"Hokkaido, Japan",2023-01-21,2023-01-29,9,Tara,55,Female,Indian,Hostel,341.52,802.12,1143.64,Bus
T07094,U1293,"Himeji, Japan",2018-08-09,2018-08-19,11,Tara,55,Female,Indian,Hostel,348.56,1008.23,1356.79,Bateau
T07095,U1294,"Dubai, UAE",2020-06-19,2020-06-25,7,Valeria,63,Female,Mexican,Guesthouse,622.56,1135.66,1758.22,Voiture
T07096,U1294,"Galapagos Islands, Ecuador",2018-04-08,2018-04-18,11,Valeria,63,Female,Mexican,Airbnb,1499.2,1874.78,3373.98,Vélo
T07097,U1294,"Hoi An, Vietnam",2020-08-21,2020-09-03,14,Valeria,63,Female,Mexican,Hostel,254.54,628.13,882.67,Vélo
T07098,U1294,"Bali, Indonesia",2019-04-14,2019-04-19,6,Valeria,63,Female,Mexican,Airbnb,466.26,535.91,1002.17,Bus
T07099,U1294,"Rio de Janeiro, Brazil",2018-03-19,2018-03-30,12,Valeria,63,Female,Mexican,Guesthouse,656.0,1154.88,1810.88,Taxi
T07100,U1294,"Dubai, UAE",2022-03-17,2022-03-19,3,Valeria,63,Female,Mexican,Guesthouse,279.93,536.74,816.67,Bus
T07101,U1294,"Chiang Mai, Thailand",2015-03-20,2015-04-02,14,Valeria,63,Female,Mexican,Hostel,303.98,640.84,944.82,Bus
T07102,U1294,"Seville, Spain",2020-12-12,2020-12-14,3,Valeria,63,Female,Mexican,Hostel,112.39,272.17,384.56,Tuk-Tuk
T07103,U1294,"Fiji, Fiji",2018-01-04,2018-01-08,5,Valeria,63,Female,Mexican,Airbnb,364.89,458.23,823.12,Métro
T07104,U1295,"Medina, Saudi Arabia",2023-04-22,2023-05-04,13,Mai,42,Female,Vietnamese,Hostel,806.98,2538.01,3344.99,4x4
T07105,U1295,"Galapagos Islands, Ecuador",2017-12-18,2017-12-31,14,Mai,42,Female,Vietnamese,Hostel,757.31,2325.5,3082.81,4x4
T07106,U1295,"San Juan, Puerto Rico",2025-02-17,2025-02-28,12,Mai,42,Female,Vietnamese,Airbnb,1155.8,979.89,2135.69,Bus
T07107,U1296,"Venice, Italy",2022-02-26,2022-02-28,3,Gabriela,53,Female,Colombian,Hostel,174.48,520.69,695.17,Voiture (si isolé)
T07108,U1296,"Melbourne, Australia",2021-12-21,2021-12-24,4,Gabriela,53,Female,Colombian,Hostel,227.8,758.96,986.76,Tuk-Tuk
T07109,U1296,"Shanghai, China",2020-01-08,2020-01-13,6,Gabriela,53,Female,Colombian,Hostel,217.38,533.93,751.31,Voiture (si isolé)
T07110,U1296,"Kuala Lumpur, Malaysia",2019-01-06,2019-01-08,3,Gabriela,53,Female,Colombian,Hostel,61.31,137.39,198.7,Tuk-Tuk
T07111,U1296,"Seoul, South Korea",2022-05-16,2022-05-18,3,Gabriela,53,Female,Colombian,Hostel,153.64,548.13,701.77,4x4
T07112,U1296,"Rome, Italy",2021-12-14,2021-12-19,6,Gabriela,53,Female,Colombian,Hotel,721.94,499.56,1221.5,Bus
T07113,U1297,"Perth, Australia",2015-06-21,2015-07-02,12,Lena,34,Female,German,Villa,2267.11,980.26,3247.37,Voiture (si isolé)
T07114,U1297,"Nairobi, Kenya",2016-03-22,2016-03-28,7,Lena,34,Female,German,Airbnb,600.57,673.79,1274.36,Taxi
T07115,U1297,"Nairobi, Kenya",2022-02-19,2022-02-25,7,Lena,34,Female,German,Airbnb,584.39,656.74,1241.13,Scooter
T07116,U1298,"Cartagena, Colombia",2017-08-23,2017-09-03,12,Nkosi,35,Male,South African,Hotel,1459.72,1026.82,2486.54,Métro
T07117,U1298,"Dubai, UAE",2022-08-07,2022-08-13,7,Nkosi,35,Male,South African,Hotel,1570.96,1322.71,2893.67,Voiture (si isolé)
T07118,U1298,"Zermatt, Switzerland",2019-01-09,2019-01-17,9,Nkosi,35,Male,South African,Hotel,1839.15,1561.38,3400.53,Tuk-Tuk
T07119,U1298,"Jeddah, Saudi Arabia",2023-01-11,2023-01-17,7,Nkosi,35,Male,South African,Guesthouse,596.84,1293.08,1889.92,Bateau
T07120,U1298,"Bali, Indonesia",2016-09-05,2016-09-12,8,Nkosi,35,Male,South African,Hotel,1030.85,766.9,1797.75,Transports Publics
T07121,U1298,"Kruger NP, South Africa",2016-06-01,2016-06-08,8,Nkosi,35,Male,South African,Hotel,1486.0,1496.83,2982.83,Voiture (si isolé)
T07122,U1299,"Pékin, China",2022-07-13,2022-07-15,3,Pedro,41,Male,Brazilian,Guesthouse,167.22,245.3,412.52,Marche
T07123,U1299,"San Francisco, USA",2015-12-02,2015-12-07,6,Pedro,41,Male,Brazilian,Hostel,320.25,1130.88,1451.13,Tuk-Tuk
T07124,U1299,"Wellington, New Zealand",2017-02-24,2017-02-28,5,Pedro,41,Male,Brazilian,Hostel,269.28,928.46,1197.74,4x4
T07125,U1299,"Melbourne, Australia",2021-03-25,2021-03-29,5,Pedro,41,Male,Brazilian,Guesthouse,514.19,962.54,1476.73,Transports Publics
T07126,U1299,"London, UK",2022-06-11,2022-06-15,5,Pedro,41,Male,Brazilian,Hostel,282.91,898.77,1181.68,Bus
T07127,U1300,"Dubrovnik, Croatia",2015-11-25,2015-12-06,12,Ksenia,51,Female,Russian,Guesthouse,600.31,1167.31,1767.62,Randonnée
T07128,U1300,"Kyoto, Japan",2016-11-10,2016-11-19,10,Ksenia,51,Female,Russian,Guesthouse,595.31,963.16,1558.47,Métro
T07129,U1300,"Amsterdam, Netherlands",2018-07-23,2018-07-28,6,Ksenia,51,Female,Russian,Guesthouse,475.11,1152.53,1627.64,Randonnée
T07130,U1300,"Montreal, Canada",2017-08-04,2017-08-10,7,Ksenia,51,Female,Russian,Guesthouse,339.4,608.9,948.3,Tuk-Tuk
T07131,U1300,"London, UK",2023-08-04,2023-08-09,6,Ksenia,51,Female,Russian,Guesthouse,538.4,1143.36,1681.76,Tuk-Tuk
T07132,U1301,"Zanzibar, Tanzania",2020-06-24,2020-07-04,11,Hana,42,Female,Egyptian,Villa,2635.75,963.83,3599.58,Randonnée
T07133,U1301,"Cusco, Peru",2022-11-02,2022-11-12,11,Hana,42,Female,Egyptian,Hostel,336.5,947.0,1283.5,Taxi
T07134,U1301,"Giza, Egypt",2016-12-18,2016-12-29,12,Hana,42,Female,Egyptian,Hostel,253.67,553.99,807.66,Vélo
T07135,U1301,"Kyoto, Japan",2025-06-11,2025-06-23,13,Hana,42,Female,Egyptian,Hostel,418.18,1123.07,1541.25,Scooter
T07136,U1301,"Amman, Jordan",2018-07-24,2018-08-05,13,Hana,42,Female,Egyptian,Hostel,472.58,1120.78,1593.36,Randonnée
T07137,U1301,"Miami, USA",2025-07-09,2025-07-20,12,Hana,42,Female,Egyptian,Hotel,2666.81,2313.76,4980.57,Randonnée
T07138,U1301,"Giza, Egypt",2020-05-13,2020-05-26,14,Hana,42,Female,Egyptian,Hostel,313.64,585.22,898.86,Bateau
T07139,U1301,"Copenhagen, Denmark",2016-12-01,2016-12-04,4,Hana,42,Female,Egyptian,Hostel,249.26,702.11,951.37,Bus
T07140,U1301,"Bali, Indonesia",2021-11-03,2021-11-12,10,Hana,42,Female,Egyptian,Villa,2221.17,854.07,3075.24,Bus
T07141,U1302,"Mexico City, Mexico",2023-07-12,2023-07-14,3,Ksenia,56,Female,Russian,Airbnb,292.57,270.57,563.14,Randonnée
T07142,U1302,"Montreal, Canada",2018-09-18,2018-09-20,3,Ksenia,56,Female,Russian,Airbnb,264.41,289.9,554.31,Voiture (si isolé)
T07143,U1302,"Lisbon, Portugal",2023-01-17,2023-01-19,3,Ksenia,56,Female,Russian,Hotel,369.42,280.76,650.18,Marche
T07144,U1302,"Miami, USA",2016-03-25,2016-04-02,9,Ksenia,56,Female,Russian,Airbnb,1394.1,1592.05,2986.15,Voiture (si isolé)
T07145,U1302,"Boston, USA",2023-04-16,2023-04-20,5,Ksenia,56,Female,Russian,Airbnb,718.22,843.47,1561.69,Randonnée
T07146,U1302,"Cape Town, South Africa",2015-01-04,2015-01-09,6,Ksenia,56,Female,Russian,Airbnb,573.92,486.32,1060.24,Voiture (si isolé)
T07147,U1302,"Chicago, USA",2024-12-27,2025-01-01,6,Ksenia,56,Female,Russian,Hotel,803.34,501.58,1304.92,Bus
T07148,U1303,"Zermatt, Switzerland",2023-04-07,2023-04-19,13,Dmitry,27,Male,Russian,Hostel,711.83,2318.75,3030.58,Bateau
T07149,U1303,"Helsinki, Finland",2015-02-09,2015-02-13,5,Dmitry,27,Male,Russian,Hostel,307.94,989.42,1297.36,Voiture
T07150,U1304,"Melbourne, Australia",2021-04-06,2021-04-11,6,Mario,47,Male,Spanish,Hostel,365.99,1012.0,1377.99,Bateau
T07151,U1304,"Shanghai, China",2020-01-06,2020-01-12,7,Mario,47,Male,Spanish,Hostel,215.93,587.59,803.52,Tuk-Tuk
T07152,U1304,"Venice, Italy",2021-11-27,2021-12-03,7,Mario,47,Male,Spanish,Hostel,420.71,1330.61,1751.32,Métro
T07153,U1304,"Hokkaido, Japan",2020-02-25,2020-03-02,7,Mario,47,Male,Spanish,Airbnb,563.04,623.27,1186.31,Métro
T07154,U1304,"Patagonia, Argentina",2017-06-14,2017-06-24,11,Mario,47,Male,Spanish,Hostel,367.66,947.07,1314.73,Marche
T07155,U1304,"Fiji, Fiji",2015-11-03,2015-11-08,6,Mario,47,Male,Spanish,Hotel,800.64,504.26,1304.9,Métro
T07156,U1304,"Shanghai, China",2020-08-01,2020-08-04,4,Mario,47,Male,Spanish,Hotel,531.57,387.4,918.97,Métro
T07157,U1304,"Paris, France",2023-04-10,2023-04-15,6,Mario,47,Male,Spanish,Hostel,312.79,1100.75,1413.54,Tuk-Tuk
T07158,U1304,"Nice, France",2022-10-24,2022-10-31,8,Mario,47,Male,Spanish,Villa,2454.93,1548.69,4003.62,Vélo
T07159,U1305,"Chicago, USA",2021-11-21,2021-11-24,4,Mario,43,Male,Spanish,Guesthouse,192.41,374.78,567.19,Vélo
T07160,U1305,"Rome, Italy",2017-11-20,2017-11-26,7,Mario,43,Male,Spanish,Guesthouse,439.14,585.93,1025.07,Marche
T07161,U1305,"Bangkok, Thailand",2025-03-24,2025-03-28,5,Mario,43,Male,Spanish,Guesthouse,128.14,222.23,350.37,4x4
T07162,U1305,"Cusco, Peru",2017-05-22,2017-05-31,10,Mario,43,Male,Spanish,Guesthouse,565.21,903.01,1468.22,4x4
T07163,U1305,"Dubrovnik, Croatia",2019-03-20,2019-03-28,9,Mario,43,Male,Spanish,Guesthouse,450.42,770.78,1221.2,Voiture
T07164,U1305,"Toronto, Canada",2020-12-17,2020-12-23,7,Mario,43,Male,Spanish,Guesthouse,396.3,620.18,1016.48,Voiture
T07165,U1305,"Hokkaido, Japan",2021-10-23,2021-10-30,8,Mario,43,Male,Spanish,Guesthouse,449.94,669.59,1119.53,4x4
T07166,U1305,"Seville, Spain",2019-08-12,2019-08-15,4,Mario,43,Male,Spanish,Guesthouse,232.94,357.47,590.41,Métro
T07167,U1305,"Shanghai, China",2023-08-15,2023-08-18,4,Mario,43,Male,Spanish,Airbnb,321.08,348.81,669.89,4x4
T07168,U1306,"Venice, Italy",2024-03-02,2024-03-08,7,Nomusa,43,Female,South African,Hostel,432.51,1342.68,1775.19,Transports Publics
T07169,U1306,"Patagonia, Argentina",2023-02-10,2023-02-16,7,Nomusa,43,Female,South African,Hostel,231.76,641.32,873.08,Métro
T07170,U1306,"Stockholm, Sweden",2016-01-24,2016-01-30,7,Nomusa,43,Female,South African,Hostel,352.72,1361.1,1713.82,Voiture (si isolé)
T07171,U1306,"Reykjavik, Iceland",2024-08-02,2024-08-12,11,Nomusa,43,Female,South African,Hostel,545.94,1793.32,2339.26,Tuk-Tuk
T07172,U1306,"Hokkaido, Japan",2022-07-13,2022-07-21,9,Nomusa,43,Female,South African,Hostel,298.05,733.47,1031.52,Voiture (si isolé)
T07173,U1307,"Banff, Canada",2023-12-01,2023-12-09,9,Nour,26,Female,Egyptian,Guesthouse,849.38,1496.98,2346.36,Taxi
T07174,U1307,"Wellington, New Zealand",2025-03-22,2025-03-25,4,Nour,26,Female,Egyptian,Hostel,235.76,655.45,891.21,Voiture
T07175,U1307,"Edinburgh, UK",2022-09-19,2022-09-22,4,Nour,26,Female,Egyptian,Guesthouse,189.97,345.03,535.0,Bateau
T07176,U1308,"Budapest, Hungary",2017-12-24,2017-12-29,6,Ava,65,Female,Australian,Airbnb,343.36,295.27,638.63,Randonnée
T07177,U1308,"Barcelona, Spain",2020-10-05,2020-10-07,3,Ava,65,Female,Australian,Airbnb,234.45,244.23,478.68,Métro
T07178,U1308,"Galapagos Islands, Ecuador",2020-04-20,2020-04-26,7,Ava,65,Female,Australian,Airbnb,1119.03,1236.56,2355.59,Transports Publics
T07179,U1308,"Patagonia, Argentina",2023-08-14,2023-08-22,9,Ava,65,Female,Australian,Airbnb,763.86,821.56,1585.42,Voiture
T07180,U1309,"Patagonia, Argentina",2016-07-09,2016-07-16,8,Erik,66,Male,Swedish,Hostel,302.92,721.03,1023.95,Voiture (si isolé)
T07181,U1309,"Queenstown, New Zealand",2019-07-01,2019-07-08,8,Erik,66,Male,Swedish,Guesthouse,675.53,1519.26,2194.79,Randonnée
T07182,U1309,"Zermatt, Switzerland",2024-12-27,2025-01-10,15,Erik,66,Male,Swedish,Hostel,731.94,2442.59,3174.53,Voiture (si isolé)
T07183,U1309,"Yellowstone NP, USA",2022-11-06,2022-11-20,15,Erik,66,Male,Swedish,Airbnb,1265.98,1271.58,2537.56,Bateau
T07184,U1309,"Wellington, New Zealand",2022-05-19,2022-05-23,5,Erik,66,Male,Swedish,Guesthouse,390.54,918.28,1308.82,Randonnée
T07185,U1310,"Kruger NP, South Africa",2016-01-21,2016-02-02,13,Jorge,60,Male,Spanish,Airbnb,1697.66,2218.06,3915.72,Scooter
T07186,U1310,"Banff, Canada",2023-11-05,2023-11-19,15,Jorge,60,Male,Spanish,Airbnb,2289.48,2542.05,4831.53,4x4
T07187,U1310,"San Diego, USA",2016-06-10,2016-06-12,3,Jorge,60,Male,Spanish,Airbnb,381.52,567.0,948.52,Tuk-Tuk
T07188,U1310,"Oslo, Norway",2023-02-20,2023-02-25,6,Jorge,60,Male,Spanish,Airbnb,937.74,1020.57,1958.31,Bateau
T07189,U1310,"Queenstown, New Zealand",2015-08-05,2015-08-18,14,Jorge,60,Male,Spanish,Airbnb,2046.33,2348.15,4394.48,Tuk-Tuk
T07190,U1310,"Hokkaido, Japan",2021-04-10,2021-04-21,12,Jorge,60,Male,Spanish,Hotel,1567.22,1045.33,2612.55,Bateau
T07191,U1310,"Reykjavik, Iceland",2018-08-10,2018-08-19,10,Jorge,60,Male,Spanish,Airbnb,1578.46,1699.57,3278.03,Randonnée
T07192,U1310,"Kruger NP, South Africa",2019-09-15,2019-09-21,7,Jorge,60,Male,Spanish,Airbnb,929.99,1150.83,2080.82,Randonnée
T07193,U1311,"Toronto, Canada",2020-12-09,2020-12-13,5,Axel,50,Male,Swedish,Guesthouse,280.78,419.59,700.37,Transports Publics
T07194,U1311,"Pékin, China",2025-11-07,2025-11-10,4,Axel,50,Male,Swedish,Guesthouse,250.13,343.23,593.36,Transports Publics
T07195,U1311,"Yellowstone NP, USA",2019-07-24,2019-08-07,15,Axel,50,Male,Swedish,Hotel,1848.93,1306.21,3155.14,Métro
T07196,U1311,"Chicago, USA",2016-11-15,2016-11-19,5,Axel,50,Male,Swedish,Guesthouse,265.87,485.27,751.14,Bus
T07197,U1311,"Kyoto, Japan",2017-02-20,2017-03-03,12,Axel,50,Male,Swedish,Hotel,1512.32,972.16,2484.48,Transports Publics
T07198,U1311,"Auckland, New Zealand",2023-11-19,2023-11-21,3,Axel,50,Male,Swedish,Hostel,103.52,252.16,355.68,Scooter
T07199,U1311,"Stockholm, Sweden",2020-11-11,2020-11-13,3,Axel,50,Male,Swedish,Hotel,685.21,523.18,1208.39,Voiture
T07200,U1312,"Galapagos Islands, Ecuador",2022-03-21,2022-03-28,8,Vivek,67,Male,Indian,Hotel,1580.03,1519.26,3099.29,Marche
T07201,U1312,"Reykjavik, Iceland",2023-10-04,2023-10-14,11,Vivek,67,Male,Indian,Hostel,656.95,2011.09,2668.04,Voiture
T07202,U1312,"Sydney, Australia",2020-04-15,2020-04-21,7,Vivek,67,Male,Indian,Hotel,1460.64,1243.61,2704.25,4x4
T07203,U1312,"Le Caire, Egypt",2022-11-11,2022-11-19,9,Vivek,67,Male,Indian,Hostel,162.66,392.28,554.94,4x4
